submission_id;question_id;module_id;teacher;option_id;answer_value
7;16;12;Sylvie M.;;Le projet du module est concret et donne du sens aux notions théoriques.
7;11;13;Valentin B.;25;
7;11;14;Abdoul Salam D.;24;
7;12;14;Abdoul Salam D.;31;
7;13;14;Abdoul Salam D.;37;
7;13;14;Abdoul Salam D.;32;
7;13;14;Abdoul Salam D.;35;
7;14;14;Abdoul Salam D.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
7;15;14;Abdoul Salam D.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
7;11;15;Guillaume D.;24;
7;12;15;Guillaume D.;30;
7;13;15;Guillaume D.;32;
7;13;15;Guillaume D.;35;
7;14;15;Guillaume D.;;La progression entre les séances manque parfois de continuité.
7;15;15;Guillaume D.;;Le contenu apporte des compétences pertinentes pour les futurs projets.
7;11;16;Domenico M.;24;
7;12;16;Domenico M.;29;
7;13;16;Domenico M.;35;
7;14;16;Domenico M.;;Le volume de contenu est important par rapport au temps disponible en cours.
7;11;17;Abelle C.;25;
7;11;17;Antoine G.;24;
7;12;17;Antoine G.;29;
7;13;17;Antoine G.;39;
7;14;17;Antoine G.;;La préparation de l'évaluation pourrait être davantage structurée.
7;11;18;;25;
7;11;19;Thalita D.;24;
7;12;19;Thalita D.;26;
7;16;19;Thalita D.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
7;11;20;Louis G.;24;
7;12;20;Louis G.;31;
7;13;20;Louis G.;39;
7;13;20;Louis G.;34;
7;13;20;Louis G.;37;
7;14;20;Louis G.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
7;15;20;Louis G.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
7;17;;;;9
8;1;;;3;
8;5;;;;Le personnel reste accueillant et disponible lorsque nous avons besoin d'aide.
8;6;;;16;
8;10;;;;Les intervenants partagent des exemples professionnels utiles et motivants.
8;11;1;Théo B.;24;
8;12;1;Théo B.;27;
8;11;2;Xavier C.;24;
8;12;2;Xavier C.;26;
8;16;2;Xavier C.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
8;11;3;Xavier C.;24;
8;12;3;Xavier C.;31;
8;13;3;Xavier C.;33;
8;13;3;Xavier C.;36;
8;13;3;Xavier C.;39;
8;14;3;Xavier C.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
8;15;3;Xavier C.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
8;11;4;Thalita D.;25;
8;11;5;Maksim K.;24;
8;12;5;Maksim K.;29;
8;13;5;Maksim K.;39;
8;14;5;Maksim K.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
8;11;6;Enzo F.;24;
8;12;6;Enzo F.;28;
8;16;6;Enzo F.;;Le projet du module est concret et donne du sens aux notions théoriques.
8;11;7;Cédrine M.;24;
8;12;7;Cédrine M.;27;
8;11;7;Daniel B.;24;
8;12;7;Daniel B.;28;
8;16;7;Daniel B.;;Les supports sont complets et restent utiles pour travailler en autonomie.
8;11;8;Florian L.;25;
8;11;9;Issame B.;24;
8;12;9;Issame B.;31;
8;13;9;Issame B.;35;
8;13;9;Issame B.;38;
8;13;9;Issame B.;33;
8;14;9;Issame B.;;Le volume de contenu est important par rapport au temps disponible en cours.
8;15;9;Issame B.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
8;11;10;Ikram C.;24;
8;12;10;Ikram C.;30;
8;13;10;Ikram C.;38;
8;13;10;Ikram C.;33;
8;14;10;Ikram C.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
8;15;10;Ikram C.;;La partie appliquée du module est motivante et enrichissante.
8;11;11;Joey B. F.;24;
8;12;11;Joey B. F.;29;
8;13;11;Joey B. F.;33;
8;14;11;Joey B. F.;;La préparation de l'évaluation pourrait être davantage structurée.
8;11;11;Robert R.;24;
8;12;11;Robert R.;30;
8;13;11;Robert R.;34;
8;13;11;Robert R.;37;
8;14;11;Robert R.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
8;15;11;Robert R.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
8;11;11;Hannah G.;24;
8;12;11;Hannah G.;31;
8;13;11;Hannah G.;35;
8;13;11;Hannah G.;38;
8;13;11;Hannah G.;33;
8;14;11;Hannah G.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
8;15;11;Hannah G.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
8;11;12;Sonia T.;25;
8;11;12;Sylvie M.;24;
8;12;12;Sylvie M.;29;
8;13;12;Sylvie M.;37;
8;14;12;Sylvie M.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
8;11;13;Valentin B.;24;
8;12;13;Valentin B.;27;
8;11;14;Abdoul Salam D.;24;
8;12;14;Abdoul Salam D.;26;
8;16;14;Abdoul Salam D.;;Le cours est bien structuré et les exemples facilitent la compréhension.
8;11;15;Guillaume D.;24;
8;12;15;Guillaume D.;31;
8;13;15;Guillaume D.;37;
8;13;15;Guillaume D.;32;
8;13;15;Guillaume D.;35;
8;14;15;Guillaume D.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
8;15;15;Guillaume D.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
8;11;16;Domenico M.;25;
8;11;17;Abelle C.;24;
8;12;17;Abelle C.;29;
8;13;17;Abelle C.;35;
8;14;17;Abelle C.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
8;11;17;Antoine G.;24;
8;12;17;Antoine G.;30;
8;13;17;Antoine G.;36;
8;13;17;Antoine G.;39;
8;14;17;Antoine G.;;La progression entre les séances manque parfois de continuité.
8;15;17;Antoine G.;;Le contenu apporte des compétences pertinentes pour les futurs projets.
8;11;18;Olivier D.;24;
8;12;18;Olivier D.;28;
8;16;18;Olivier D.;;Les supports sont complets et restent utiles pour travailler en autonomie.
8;11;19;Xavier C.;24;
8;12;19;Xavier C.;28;
8;16;19;Xavier C.;;Les objectifs sont clairement annoncés et la progression est cohérente.
8;11;20;Louis G.;25;
8;17;;;;8
9;1;;;4;
9;2;;;9;
9;3;;;;L'organisation de quelques services du campus pourrait être simplifiée.
9;4;;;;L'ambiance entre les étudiants est conviviale et facilite l'intégration.
9;6;;;17;
9;7;;;21;
9;7;;;22;
9;8;;;;Quelques consignes arrivent tardivement et compliquent l'organisation personnelle.
9;9;;;;La diversité des modules donne une vision complète des métiers du numérique.
9;11;1;Théo B.;24;
9;12;1;Théo B.;28;
9;16;1;Théo B.;;Les supports sont complets et restent utiles pour travailler en autonomie.
9;11;2;Xavier C.;24;
9;12;2;Xavier C.;27;
9;11;3;Xavier C.;25;
9;11;4;Thalita D.;24;
9;12;4;Thalita D.;31;
9;13;4;Thalita D.;33;
9;13;4;Thalita D.;36;
9;13;4;Thalita D.;39;
9;14;4;Thalita D.;;La préparation de l'évaluation pourrait être davantage structurée.
9;15;4;Thalita D.;;Les ressources complémentaires permettent de progresser après les séances.
9;11;5;Maksim K.;24;
9;12;5;Maksim K.;30;
9;13;5;Maksim K.;36;
9;13;5;Maksim K.;39;
9;14;5;Maksim K.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
9;15;5;Maksim K.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
9;11;6;Enzo F.;24;
9;12;6;Enzo F.;29;
9;13;6;Enzo F.;39;
9;14;6;Enzo F.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
9;11;7;Cédrine M.;25;
9;11;7;Daniel B.;24;
9;12;7;Daniel B.;29;
9;13;7;Daniel B.;35;
9;14;7;Daniel B.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
9;11;8;Florian L.;24;
9;12;8;Florian L.;27;
9;11;9;Issame B.;24;
9;12;9;Issame B.;26;
9;16;9;Issame B.;;Le projet du module est concret et donne du sens aux notions théoriques.
9;11;10;Ikram C.;24;
9;12;10;Ikram C.;31;
9;13;10;Ikram C.;35;
9;13;10;Ikram C.;38;
9;13;10;Ikram C.;33;
9;14;10;Ikram C.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
9;15;10;Ikram C.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
9;11;11;Joey B. F.;25;
9;11;11;Robert R.;24;
9;12;11;Robert R.;31;
9;13;11;Robert R.;39;
9;13;11;Robert R.;34;
9;13;11;Robert R.;37;
9;14;11;Robert R.;;Le volume de contenu est important par rapport au temps disponible en cours.
9;15;11;Robert R.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
9;11;11;Hannah G.;25;
9;11;12;Sonia T.;24;
9;12;12;Sonia T.;29;
9;13;12;Sonia T.;33;
9;14;12;Sonia T.;;Le volume de contenu est important par rapport au temps disponible en cours.
9;11;12;Sylvie M.;24;
9;12;12;Sylvie M.;30;
9;13;12;Sylvie M.;34;
9;13;12;Sylvie M.;37;
9;14;12;Sylvie M.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
9;15;12;Sylvie M.;;La partie appliquée du module est motivante et enrichissante.
9;11;13;Valentin B.;24;
9;12;13;Valentin B.;28;
9;16;13;Valentin B.;;Les objectifs sont clairement annoncés et la progression est cohérente.
9;11;14;Abdoul Salam D.;24;
9;12;14;Abdoul Salam D.;27;
9;11;15;Guillaume D.;25;
9;11;16;Domenico M.;24;
9;12;16;Domenico M.;31;
9;13;16;Domenico M.;37;
9;13;16;Domenico M.;32;
9;13;16;Domenico M.;35;
9;14;16;Domenico M.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
9;15;16;Domenico M.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
9;11;17;Abelle C.;24;
9;12;17;Abelle C.;30;
9;13;17;Abelle C.;32;
9;13;17;Abelle C.;35;
9;14;17;Abelle C.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
9;15;17;Abelle C.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
9;11;17;Antoine G.;25;
9;11;18;Luigi N.;24;
9;12;18;Luigi N.;30;
9;13;18;Luigi N.;36;
9;13;18;Luigi N.;39;
9;14;18;Luigi N.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
9;15;18;Luigi N.;;Les exemples professionnels donnent du sens aux notions étudiées.
9;11;19;Thalita D.;24;
9;12;19;Thalita D.;28;
9;16;19;Thalita D.;;Le projet du module est concret et donne du sens aux notions théoriques.
9;11;20;Louis G.;24;
9;12;20;Louis G.;27;
9;17;;;;7
10;1;;;1;
10;5;;;;L'ambiance entre les étudiants est conviviale et facilite l'intégration.
10;6;;;14;
10;10;;;;La formation propose des projets concrets qui permettent d'appliquer les notions étudiées.
10;11;1;Théo B.;24;
10;12;1;Théo B.;29;
10;13;1;Théo B.;37;
10;14;1;Théo B.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
10;11;2;Xavier C.;25;
10;11;3;Xavier C.;24;
10;12;3;Xavier C.;27;
10;11;4;Thalita D.;24;
10;12;4;Thalita D.;26;
10;16;4;Thalita D.;;Les supports sont complets et restent utiles pour travailler en autonomie.
10;11;5;Maksim K.;24;
10;12;5;Maksim K.;31;
10;13;5;Maksim K.;33;
10;13;5;Maksim K.;36;
10;13;5;Maksim K.;39;
10;14;5;Maksim K.;;Le volume de contenu est important par rapport au temps disponible en cours.
10;15;5;Maksim K.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
10;11;6;Enzo F.;25;
10;11;7;Cédrine M.;24;
10;12;7;Cédrine M.;29;
10;13;7;Cédrine M.;39;
10;14;7;Cédrine M.;;La préparation de l'évaluation pourrait être davantage structurée.
10;11;7;Daniel B.;24;
10;12;7;Daniel B.;30;
10;13;7;Daniel B.;32;
10;13;7;Daniel B.;35;
10;14;7;Daniel B.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
10;15;7;Daniel B.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
10;11;8;Florian L.;24;
10;12;8;Florian L.;28;
10;16;8;Florian L.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
10;11;9;Issame B.;24;
10;12;9;Issame B.;27;
10;11;10;Ikram C.;25;
10;11;11;Joey B. F.;24;
10;12;11;Joey B. F.;31;
10;13;11;Joey B. F.;35;
10;13;11;Joey B. F.;38;
10;13;11;Joey B. F.;33;
10;14;11;Joey B. F.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
10;15;11;Joey B. F.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
10;11;11;Robert R.;24;
10;12;11;Robert R.;26;
10;16;11;Robert R.;;Le projet du module est concret et donne du sens aux notions théoriques.
10;11;11;Hannah G.;24;
10;12;11;Hannah G.;27;
10;11;12;Sonia T.;24;
10;12;12;Sonia T.;30;
10;13;12;Sonia T.;38;
10;13;12;Sonia T.;33;
10;14;12;Sonia T.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
10;15;12;Sonia T.;;Les exemples professionnels donnent du sens aux notions étudiées.
10;11;12;Sylvie M.;25;
10;11;13;Valentin B.;24;
10;12;13;Valentin B.;29;
10;13;13;Valentin B.;33;
10;14;13;Valentin B.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
10;11;14;Abdoul Salam D.;25;
10;11;15;Guillaume D.;24;
10;12;15;Guillaume D.;27;
10;11;16;Domenico M.;24;
10;12;16;Domenico M.;26;
10;16;16;Domenico M.;;Les objectifs sont clairement annoncés et la progression est cohérente.
10;11;17;Abelle C.;24;
10;12;17;Abelle C.;31;
10;13;17;Abelle C.;37;
10;13;17;Abelle C.;32;
10;13;17;Abelle C.;35;
10;14;17;Abelle C.;;La préparation de l'évaluation pourrait être davantage structurée.
10;15;17;Abelle C.;;Les ressources complémentaires permettent de progresser après les séances.
10;11;17;Antoine G.;24;
10;12;17;Antoine G.;26;
10;16;17;Antoine G.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
10;11;18;Olivier D.;24;
10;12;18;Olivier D.;30;
10;13;18;Olivier D.;32;
10;13;18;Olivier D.;35;
10;14;18;Olivier D.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
10;15;18;Olivier D.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
10;11;19;Xavier C.;24;
10;12;19;Xavier C.;30;
10;13;19;Xavier C.;36;
10;13;19;Xavier C.;39;
10;14;19;Xavier C.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
10;15;19;Xavier C.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
10;11;20;Louis G.;24;
10;12;20;Louis G.;28;
10;16;20;Louis G.;;Le cours est bien structuré et les exemples facilitent la compréhension.
10;17;;;;5
