submission_id;question_id;module_id;teacher;option_id;answer_value
37;16;72;Sylvie M.;;Le projet du module est concret et donne du sens aux notions théoriques.
37;11;73;Valentin B.;25;
37;11;74;Abdoul Salam D.;24;
37;12;74;Abdoul Salam D.;31;
37;13;74;Abdoul Salam D.;37;
37;13;74;Abdoul Salam D.;32;
37;13;74;Abdoul Salam D.;35;
37;14;74;Abdoul Salam D.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
37;15;74;Abdoul Salam D.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
37;11;75;Guillaume D.;24;
37;12;75;Guillaume D.;30;
37;13;75;Guillaume D.;32;
37;13;75;Guillaume D.;35;
37;14;75;Guillaume D.;;La progression entre les séances manque parfois de continuité.
37;15;75;Guillaume D.;;Le contenu apporte des compétences pertinentes pour les futurs projets.
37;11;76;Domenico M.;24;
37;12;76;Domenico M.;29;
37;13;76;Domenico M.;35;
37;14;76;Domenico M.;;Le volume de contenu est important par rapport au temps disponible en cours.
37;11;77;Abelle C.;25;
37;11;77;Antoine G.;24;
37;12;77;Antoine G.;29;
37;13;77;Antoine G.;39;
37;14;77;Antoine G.;;La préparation de l'évaluation pourrait être davantage structurée.
37;11;78;;25;
37;11;79;Thalita D.;24;
37;12;79;Thalita D.;26;
37;16;79;Thalita D.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
37;11;80;Louis G.;24;
37;12;80;Louis G.;31;
37;13;80;Louis G.;39;
37;13;80;Louis G.;34;
37;13;80;Louis G.;37;
37;14;80;Louis G.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
37;15;80;Louis G.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
37;17;;;;9
38;1;;;3;
38;5;;;;Le personnel reste accueillant et disponible lorsque nous avons besoin d'aide.
38;6;;;16;
38;10;;;;Les intervenants partagent des exemples professionnels utiles et motivants.
38;11;61;Théo B.;24;
38;12;61;Théo B.;27;
38;11;62;Xavier C.;24;
38;12;62;Xavier C.;26;
38;16;62;Xavier C.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
38;11;63;Xavier C.;24;
38;12;63;Xavier C.;31;
38;13;63;Xavier C.;33;
38;13;63;Xavier C.;36;
38;13;63;Xavier C.;39;
38;14;63;Xavier C.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
38;15;63;Xavier C.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
38;11;64;Thalita D.;25;
38;11;65;Maksim K.;24;
38;12;65;Maksim K.;29;
38;13;65;Maksim K.;39;
38;14;65;Maksim K.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
38;11;66;Enzo F.;24;
38;12;66;Enzo F.;28;
38;16;66;Enzo F.;;Le projet du module est concret et donne du sens aux notions théoriques.
38;11;67;Cédrine M.;24;
38;12;67;Cédrine M.;27;
38;11;67;Daniel B.;24;
38;12;67;Daniel B.;28;
38;16;67;Daniel B.;;Les supports sont complets et restent utiles pour travailler en autonomie.
38;11;68;Florian L.;25;
38;11;69;Issame B.;24;
38;12;69;Issame B.;31;
38;13;69;Issame B.;35;
38;13;69;Issame B.;38;
38;13;69;Issame B.;33;
38;14;69;Issame B.;;Le volume de contenu est important par rapport au temps disponible en cours.
38;15;69;Issame B.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
38;11;70;Ikram C.;24;
38;12;70;Ikram C.;30;
38;13;70;Ikram C.;38;
38;13;70;Ikram C.;33;
38;14;70;Ikram C.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
38;15;70;Ikram C.;;La partie appliquée du module est motivante et enrichissante.
38;11;71;Joey B. F.;24;
38;12;71;Joey B. F.;29;
38;13;71;Joey B. F.;33;
38;14;71;Joey B. F.;;La préparation de l'évaluation pourrait être davantage structurée.
38;11;71;Robert R.;24;
38;12;71;Robert R.;30;
38;13;71;Robert R.;34;
38;13;71;Robert R.;37;
38;14;71;Robert R.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
38;15;71;Robert R.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
38;11;71;Hannah G.;24;
38;12;71;Hannah G.;31;
38;13;71;Hannah G.;35;
38;13;71;Hannah G.;38;
38;13;71;Hannah G.;33;
38;14;71;Hannah G.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
38;15;71;Hannah G.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
38;11;72;Sonia T.;25;
38;11;72;Sylvie M.;24;
38;12;72;Sylvie M.;29;
38;13;72;Sylvie M.;37;
38;14;72;Sylvie M.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
38;11;73;Valentin B.;24;
38;12;73;Valentin B.;27;
38;11;74;Abdoul Salam D.;24;
38;12;74;Abdoul Salam D.;26;
38;16;74;Abdoul Salam D.;;Le cours est bien structuré et les exemples facilitent la compréhension.
38;11;75;Guillaume D.;24;
38;12;75;Guillaume D.;31;
38;13;75;Guillaume D.;37;
38;13;75;Guillaume D.;32;
38;13;75;Guillaume D.;35;
38;14;75;Guillaume D.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
38;15;75;Guillaume D.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
38;11;76;Domenico M.;25;
38;11;77;Abelle C.;24;
38;12;77;Abelle C.;29;
38;13;77;Abelle C.;35;
38;14;77;Abelle C.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
38;11;77;Antoine G.;24;
38;12;77;Antoine G.;30;
38;13;77;Antoine G.;36;
38;13;77;Antoine G.;39;
38;14;77;Antoine G.;;La progression entre les séances manque parfois de continuité.
38;15;77;Antoine G.;;Le contenu apporte des compétences pertinentes pour les futurs projets.
38;11;78;Olivier D.;24;
38;12;78;Olivier D.;28;
38;16;78;Olivier D.;;Les supports sont complets et restent utiles pour travailler en autonomie.
38;11;79;Xavier C.;24;
38;12;79;Xavier C.;28;
38;16;79;Xavier C.;;Les objectifs sont clairement annoncés et la progression est cohérente.
38;11;80;Louis G.;25;
38;17;;;;9
39;1;;;4;
39;2;;;9;
39;3;;;;L'organisation de quelques services du campus pourrait être simplifiée.
39;4;;;;L'ambiance entre les étudiants est conviviale et facilite l'intégration.
39;6;;;17;
39;7;;;21;
39;7;;;22;
39;8;;;;Quelques consignes arrivent tardivement et compliquent l'organisation personnelle.
39;9;;;;La diversité des modules donne une vision complète des métiers du numérique.
39;11;61;Théo B.;24;
39;12;61;Théo B.;28;
39;16;61;Théo B.;;Les supports sont complets et restent utiles pour travailler en autonomie.
39;11;62;Xavier C.;24;
39;12;62;Xavier C.;27;
39;11;63;Xavier C.;25;
39;11;64;Thalita D.;24;
39;12;64;Thalita D.;31;
39;13;64;Thalita D.;33;
39;13;64;Thalita D.;36;
39;13;64;Thalita D.;39;
39;14;64;Thalita D.;;La préparation de l'évaluation pourrait être davantage structurée.
39;15;64;Thalita D.;;Les ressources complémentaires permettent de progresser après les séances.
39;11;65;Maksim K.;24;
39;12;65;Maksim K.;30;
39;13;65;Maksim K.;36;
39;13;65;Maksim K.;39;
39;14;65;Maksim K.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
39;15;65;Maksim K.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
39;11;66;Enzo F.;24;
39;12;66;Enzo F.;29;
39;13;66;Enzo F.;39;
39;14;66;Enzo F.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
39;11;67;Cédrine M.;25;
39;11;67;Daniel B.;24;
39;12;67;Daniel B.;29;
39;13;67;Daniel B.;35;
39;14;67;Daniel B.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
39;11;68;Florian L.;24;
39;12;68;Florian L.;27;
39;11;69;Issame B.;24;
39;12;69;Issame B.;26;
39;16;69;Issame B.;;Le projet du module est concret et donne du sens aux notions théoriques.
39;11;70;Ikram C.;24;
39;12;70;Ikram C.;31;
39;13;70;Ikram C.;35;
39;13;70;Ikram C.;38;
39;13;70;Ikram C.;33;
39;14;70;Ikram C.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
39;15;70;Ikram C.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
39;11;71;Joey B. F.;25;
39;11;71;Robert R.;24;
39;12;71;Robert R.;31;
39;13;71;Robert R.;39;
39;13;71;Robert R.;34;
39;13;71;Robert R.;37;
39;14;71;Robert R.;;Le volume de contenu est important par rapport au temps disponible en cours.
39;15;71;Robert R.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
39;11;71;Hannah G.;25;
39;11;72;Sonia T.;24;
39;12;72;Sonia T.;29;
39;13;72;Sonia T.;33;
39;14;72;Sonia T.;;Le volume de contenu est important par rapport au temps disponible en cours.
39;11;72;Sylvie M.;24;
39;12;72;Sylvie M.;30;
39;13;72;Sylvie M.;34;
39;13;72;Sylvie M.;37;
39;14;72;Sylvie M.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
39;15;72;Sylvie M.;;La partie appliquée du module est motivante et enrichissante.
39;11;73;Valentin B.;24;
39;12;73;Valentin B.;28;
39;16;73;Valentin B.;;Les objectifs sont clairement annoncés et la progression est cohérente.
39;11;74;Abdoul Salam D.;24;
39;12;74;Abdoul Salam D.;27;
39;11;75;Guillaume D.;25;
39;11;76;Domenico M.;24;
39;12;76;Domenico M.;31;
39;13;76;Domenico M.;37;
39;13;76;Domenico M.;32;
39;13;76;Domenico M.;35;
39;14;76;Domenico M.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
39;15;76;Domenico M.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
39;11;77;Abelle C.;24;
39;12;77;Abelle C.;30;
39;13;77;Abelle C.;32;
39;13;77;Abelle C.;35;
39;14;77;Abelle C.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
39;15;77;Abelle C.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
39;11;77;Antoine G.;25;
39;11;78;Luigi N.;24;
39;12;78;Luigi N.;30;
39;13;78;Luigi N.;36;
39;13;78;Luigi N.;39;
39;14;78;Luigi N.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
39;15;78;Luigi N.;;Les exemples professionnels donnent du sens aux notions étudiées.
39;11;79;Thalita D.;24;
39;12;79;Thalita D.;28;
39;16;79;Thalita D.;;Le projet du module est concret et donne du sens aux notions théoriques.
39;11;80;Louis G.;24;
39;12;80;Louis G.;27;
39;17;;;;9
40;1;;;1;
40;5;;;;L'ambiance entre les étudiants est conviviale et facilite l'intégration.
40;6;;;14;
40;10;;;;La formation propose des projets concrets qui permettent d'appliquer les notions étudiées.
40;11;61;Théo B.;24;
40;12;61;Théo B.;29;
40;13;61;Théo B.;37;
40;14;61;Théo B.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
40;11;62;Xavier C.;25;
40;11;63;Xavier C.;24;
40;12;63;Xavier C.;27;
40;11;64;Thalita D.;24;
40;12;64;Thalita D.;26;
40;16;64;Thalita D.;;Les supports sont complets et restent utiles pour travailler en autonomie.
40;11;65;Maksim K.;24;
40;12;65;Maksim K.;31;
40;13;65;Maksim K.;33;
40;13;65;Maksim K.;36;
40;13;65;Maksim K.;39;
40;14;65;Maksim K.;;Le volume de contenu est important par rapport au temps disponible en cours.
40;15;65;Maksim K.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
40;11;66;Enzo F.;25;
40;11;67;Cédrine M.;24;
40;12;67;Cédrine M.;29;
40;13;67;Cédrine M.;39;
40;14;67;Cédrine M.;;La préparation de l'évaluation pourrait être davantage structurée.
40;11;67;Daniel B.;24;
40;12;67;Daniel B.;30;
40;13;67;Daniel B.;32;
40;13;67;Daniel B.;35;
40;14;67;Daniel B.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
40;15;67;Daniel B.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
40;11;68;Florian L.;24;
40;12;68;Florian L.;28;
40;16;68;Florian L.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
40;11;69;Issame B.;24;
40;12;69;Issame B.;27;
40;11;70;Ikram C.;25;
40;11;71;Joey B. F.;24;
40;12;71;Joey B. F.;31;
40;13;71;Joey B. F.;35;
40;13;71;Joey B. F.;38;
40;13;71;Joey B. F.;33;
40;14;71;Joey B. F.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
40;15;71;Joey B. F.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
40;11;71;Robert R.;24;
40;12;71;Robert R.;26;
40;16;71;Robert R.;;Le projet du module est concret et donne du sens aux notions théoriques.
40;11;71;Hannah G.;24;
40;12;71;Hannah G.;27;
40;11;72;Sonia T.;24;
40;12;72;Sonia T.;30;
40;13;72;Sonia T.;38;
40;13;72;Sonia T.;33;
40;14;72;Sonia T.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
40;15;72;Sonia T.;;Les exemples professionnels donnent du sens aux notions étudiées.
40;11;72;Sylvie M.;25;
40;11;73;Valentin B.;24;
40;12;73;Valentin B.;29;
40;13;73;Valentin B.;33;
40;14;73;Valentin B.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
40;11;74;Abdoul Salam D.;25;
40;11;75;Guillaume D.;24;
40;12;75;Guillaume D.;27;
40;11;76;Domenico M.;24;
40;12;76;Domenico M.;26;
40;16;76;Domenico M.;;Les objectifs sont clairement annoncés et la progression est cohérente.
40;11;77;Abelle C.;24;
40;12;77;Abelle C.;31;
40;13;77;Abelle C.;37;
40;13;77;Abelle C.;32;
40;13;77;Abelle C.;35;
40;14;77;Abelle C.;;La préparation de l'évaluation pourrait être davantage structurée.
40;15;77;Abelle C.;;Les ressources complémentaires permettent de progresser après les séances.
40;11;77;Antoine G.;24;
40;12;77;Antoine G.;26;
40;16;77;Antoine G.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
40;11;78;Olivier D.;24;
40;12;78;Olivier D.;30;
40;13;78;Olivier D.;32;
40;13;78;Olivier D.;35;
40;14;78;Olivier D.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
40;15;78;Olivier D.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
40;11;79;Xavier C.;24;
40;12;79;Xavier C.;30;
40;13;79;Xavier C.;36;
40;13;79;Xavier C.;39;
40;14;79;Xavier C.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
40;15;79;Xavier C.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
40;11;80;Louis G.;24;
40;12;80;Louis G.;28;
40;16;80;Louis G.;;Le cours est bien structuré et les exemples facilitent la compréhension.
40;17;;;;6
