submission_id;question_id;module_id;teacher;option_id;answer_value
27;16;52;Sylvie M.;;Le projet du module est concret et donne du sens aux notions théoriques.
27;11;53;Valentin B.;25;
27;11;54;Abdoul Salam D.;24;
27;12;54;Abdoul Salam D.;31;
27;13;54;Abdoul Salam D.;37;
27;13;54;Abdoul Salam D.;32;
27;13;54;Abdoul Salam D.;35;
27;14;54;Abdoul Salam D.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
27;15;54;Abdoul Salam D.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
27;11;55;Guillaume D.;24;
27;12;55;Guillaume D.;30;
27;13;55;Guillaume D.;32;
27;13;55;Guillaume D.;35;
27;14;55;Guillaume D.;;La progression entre les séances manque parfois de continuité.
27;15;55;Guillaume D.;;Le contenu apporte des compétences pertinentes pour les futurs projets.
27;11;56;Domenico M.;24;
27;12;56;Domenico M.;29;
27;13;56;Domenico M.;35;
27;14;56;Domenico M.;;Le volume de contenu est important par rapport au temps disponible en cours.
27;11;57;Abelle C.;25;
27;11;57;Antoine G.;24;
27;12;57;Antoine G.;29;
27;13;57;Antoine G.;39;
27;14;57;Antoine G.;;La préparation de l'évaluation pourrait être davantage structurée.
27;11;58;;25;
27;11;59;Thalita D.;24;
27;12;59;Thalita D.;26;
27;16;59;Thalita D.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
27;11;60;Louis G.;24;
27;12;60;Louis G.;31;
27;13;60;Louis G.;39;
27;13;60;Louis G.;34;
27;13;60;Louis G.;37;
27;14;60;Louis G.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
27;15;60;Louis G.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
27;17;;;;5
28;1;;;3;
28;5;;;;Le personnel reste accueillant et disponible lorsque nous avons besoin d'aide.
28;6;;;16;
28;10;;;;Les intervenants partagent des exemples professionnels utiles et motivants.
28;11;41;Théo B.;24;
28;12;41;Théo B.;27;
28;11;42;Xavier C.;24;
28;12;42;Xavier C.;26;
28;16;42;Xavier C.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
28;11;43;Xavier C.;24;
28;12;43;Xavier C.;31;
28;13;43;Xavier C.;33;
28;13;43;Xavier C.;36;
28;13;43;Xavier C.;39;
28;14;43;Xavier C.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
28;15;43;Xavier C.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
28;11;44;Thalita D.;25;
28;11;45;Maksim K.;24;
28;12;45;Maksim K.;29;
28;13;45;Maksim K.;39;
28;14;45;Maksim K.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
28;11;46;Enzo F.;24;
28;12;46;Enzo F.;28;
28;16;46;Enzo F.;;Le projet du module est concret et donne du sens aux notions théoriques.
28;11;47;Cédrine M.;24;
28;12;47;Cédrine M.;27;
28;11;47;Daniel B.;24;
28;12;47;Daniel B.;28;
28;16;47;Daniel B.;;Les supports sont complets et restent utiles pour travailler en autonomie.
28;11;48;Florian L.;25;
28;11;49;Issame B.;24;
28;12;49;Issame B.;31;
28;13;49;Issame B.;35;
28;13;49;Issame B.;38;
28;13;49;Issame B.;33;
28;14;49;Issame B.;;Le volume de contenu est important par rapport au temps disponible en cours.
28;15;49;Issame B.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
28;11;50;Ikram C.;24;
28;12;50;Ikram C.;30;
28;13;50;Ikram C.;38;
28;13;50;Ikram C.;33;
28;14;50;Ikram C.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
28;15;50;Ikram C.;;La partie appliquée du module est motivante et enrichissante.
28;11;51;Joey B. F.;24;
28;12;51;Joey B. F.;29;
28;13;51;Joey B. F.;33;
28;14;51;Joey B. F.;;La préparation de l'évaluation pourrait être davantage structurée.
28;11;51;Robert R.;24;
28;12;51;Robert R.;30;
28;13;51;Robert R.;34;
28;13;51;Robert R.;37;
28;14;51;Robert R.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
28;15;51;Robert R.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
28;11;51;Hannah G.;24;
28;12;51;Hannah G.;31;
28;13;51;Hannah G.;35;
28;13;51;Hannah G.;38;
28;13;51;Hannah G.;33;
28;14;51;Hannah G.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
28;15;51;Hannah G.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
28;11;52;Sonia T.;25;
28;11;52;Sylvie M.;24;
28;12;52;Sylvie M.;29;
28;13;52;Sylvie M.;37;
28;14;52;Sylvie M.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
28;11;53;Valentin B.;24;
28;12;53;Valentin B.;27;
28;11;54;Abdoul Salam D.;24;
28;12;54;Abdoul Salam D.;26;
28;16;54;Abdoul Salam D.;;Le cours est bien structuré et les exemples facilitent la compréhension.
28;11;55;Guillaume D.;24;
28;12;55;Guillaume D.;31;
28;13;55;Guillaume D.;37;
28;13;55;Guillaume D.;32;
28;13;55;Guillaume D.;35;
28;14;55;Guillaume D.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
28;15;55;Guillaume D.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
28;11;56;Domenico M.;25;
28;11;57;Abelle C.;24;
28;12;57;Abelle C.;29;
28;13;57;Abelle C.;35;
28;14;57;Abelle C.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
28;11;57;Antoine G.;24;
28;12;57;Antoine G.;30;
28;13;57;Antoine G.;36;
28;13;57;Antoine G.;39;
28;14;57;Antoine G.;;La progression entre les séances manque parfois de continuité.
28;15;57;Antoine G.;;Le contenu apporte des compétences pertinentes pour les futurs projets.
28;11;58;Olivier D.;24;
28;12;58;Olivier D.;28;
28;16;58;Olivier D.;;Les supports sont complets et restent utiles pour travailler en autonomie.
28;11;59;Xavier C.;24;
28;12;59;Xavier C.;28;
28;16;59;Xavier C.;;Les objectifs sont clairement annoncés et la progression est cohérente.
28;11;60;Louis G.;25;
28;17;;;;4
29;1;;;4;
29;2;;;9;
29;3;;;;L'organisation de quelques services du campus pourrait être simplifiée.
29;4;;;;L'ambiance entre les étudiants est conviviale et facilite l'intégration.
29;6;;;17;
29;7;;;21;
29;7;;;22;
29;8;;;;Quelques consignes arrivent tardivement et compliquent l'organisation personnelle.
29;9;;;;La diversité des modules donne une vision complète des métiers du numérique.
29;11;41;Théo B.;24;
29;12;41;Théo B.;28;
29;16;41;Théo B.;;Les supports sont complets et restent utiles pour travailler en autonomie.
29;11;42;Xavier C.;24;
29;12;42;Xavier C.;27;
29;11;43;Xavier C.;25;
29;11;44;Thalita D.;24;
29;12;44;Thalita D.;31;
29;13;44;Thalita D.;33;
29;13;44;Thalita D.;36;
29;13;44;Thalita D.;39;
29;14;44;Thalita D.;;La préparation de l'évaluation pourrait être davantage structurée.
29;15;44;Thalita D.;;Les ressources complémentaires permettent de progresser après les séances.
29;11;45;Maksim K.;24;
29;12;45;Maksim K.;30;
29;13;45;Maksim K.;36;
29;13;45;Maksim K.;39;
29;14;45;Maksim K.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
29;15;45;Maksim K.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
29;11;46;Enzo F.;24;
29;12;46;Enzo F.;29;
29;13;46;Enzo F.;39;
29;14;46;Enzo F.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
29;11;47;Cédrine M.;25;
29;11;47;Daniel B.;24;
29;12;47;Daniel B.;29;
29;13;47;Daniel B.;35;
29;14;47;Daniel B.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
29;11;48;Florian L.;24;
29;12;48;Florian L.;27;
29;11;49;Issame B.;24;
29;12;49;Issame B.;26;
29;16;49;Issame B.;;Le projet du module est concret et donne du sens aux notions théoriques.
29;11;50;Ikram C.;24;
29;12;50;Ikram C.;31;
29;13;50;Ikram C.;35;
29;13;50;Ikram C.;38;
29;13;50;Ikram C.;33;
29;14;50;Ikram C.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
29;15;50;Ikram C.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
29;11;51;Joey B. F.;25;
29;11;51;Robert R.;24;
29;12;51;Robert R.;31;
29;13;51;Robert R.;39;
29;13;51;Robert R.;34;
29;13;51;Robert R.;37;
29;14;51;Robert R.;;Le volume de contenu est important par rapport au temps disponible en cours.
29;15;51;Robert R.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
29;11;51;Hannah G.;25;
29;11;52;Sonia T.;24;
29;12;52;Sonia T.;29;
29;13;52;Sonia T.;33;
29;14;52;Sonia T.;;Le volume de contenu est important par rapport au temps disponible en cours.
29;11;52;Sylvie M.;24;
29;12;52;Sylvie M.;30;
29;13;52;Sylvie M.;34;
29;13;52;Sylvie M.;37;
29;14;52;Sylvie M.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
29;15;52;Sylvie M.;;La partie appliquée du module est motivante et enrichissante.
29;11;53;Valentin B.;24;
29;12;53;Valentin B.;28;
29;16;53;Valentin B.;;Les objectifs sont clairement annoncés et la progression est cohérente.
29;11;54;Abdoul Salam D.;24;
29;12;54;Abdoul Salam D.;27;
29;11;55;Guillaume D.;25;
29;11;56;Domenico M.;24;
29;12;56;Domenico M.;31;
29;13;56;Domenico M.;37;
29;13;56;Domenico M.;32;
29;13;56;Domenico M.;35;
29;14;56;Domenico M.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
29;15;56;Domenico M.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
29;11;57;Abelle C.;24;
29;12;57;Abelle C.;30;
29;13;57;Abelle C.;32;
29;13;57;Abelle C.;35;
29;14;57;Abelle C.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
29;15;57;Abelle C.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
29;11;57;Antoine G.;25;
29;11;58;Luigi N.;24;
29;12;58;Luigi N.;30;
29;13;58;Luigi N.;36;
29;13;58;Luigi N.;39;
29;14;58;Luigi N.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
29;15;58;Luigi N.;;Les exemples professionnels donnent du sens aux notions étudiées.
29;11;59;Thalita D.;24;
29;12;59;Thalita D.;28;
29;16;59;Thalita D.;;Le projet du module est concret et donne du sens aux notions théoriques.
29;11;60;Louis G.;24;
29;12;60;Louis G.;27;
29;17;;;;3
30;1;;;1;
30;5;;;;L'ambiance entre les étudiants est conviviale et facilite l'intégration.
30;6;;;14;
30;10;;;;La formation propose des projets concrets qui permettent d'appliquer les notions étudiées.
30;11;41;Théo B.;24;
30;12;41;Théo B.;29;
30;13;41;Théo B.;37;
30;14;41;Théo B.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
30;11;42;Xavier C.;25;
30;11;43;Xavier C.;24;
30;12;43;Xavier C.;27;
30;11;44;Thalita D.;24;
30;12;44;Thalita D.;26;
30;16;44;Thalita D.;;Les supports sont complets et restent utiles pour travailler en autonomie.
30;11;45;Maksim K.;24;
30;12;45;Maksim K.;31;
30;13;45;Maksim K.;33;
30;13;45;Maksim K.;36;
30;13;45;Maksim K.;39;
30;14;45;Maksim K.;;Le volume de contenu est important par rapport au temps disponible en cours.
30;15;45;Maksim K.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
30;11;46;Enzo F.;25;
30;11;47;Cédrine M.;24;
30;12;47;Cédrine M.;29;
30;13;47;Cédrine M.;39;
30;14;47;Cédrine M.;;La préparation de l'évaluation pourrait être davantage structurée.
30;11;47;Daniel B.;24;
30;12;47;Daniel B.;30;
30;13;47;Daniel B.;32;
30;13;47;Daniel B.;35;
30;14;47;Daniel B.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
30;15;47;Daniel B.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
30;11;48;Florian L.;24;
30;12;48;Florian L.;28;
30;16;48;Florian L.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
30;11;49;Issame B.;24;
30;12;49;Issame B.;27;
30;11;50;Ikram C.;25;
30;11;51;Joey B. F.;24;
30;12;51;Joey B. F.;31;
30;13;51;Joey B. F.;35;
30;13;51;Joey B. F.;38;
30;13;51;Joey B. F.;33;
30;14;51;Joey B. F.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
30;15;51;Joey B. F.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
30;11;51;Robert R.;24;
30;12;51;Robert R.;26;
30;16;51;Robert R.;;Le projet du module est concret et donne du sens aux notions théoriques.
30;11;51;Hannah G.;24;
30;12;51;Hannah G.;27;
30;11;52;Sonia T.;24;
30;12;52;Sonia T.;30;
30;13;52;Sonia T.;38;
30;13;52;Sonia T.;33;
30;14;52;Sonia T.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
30;15;52;Sonia T.;;Les exemples professionnels donnent du sens aux notions étudiées.
30;11;52;Sylvie M.;25;
30;11;53;Valentin B.;24;
30;12;53;Valentin B.;29;
30;13;53;Valentin B.;33;
30;14;53;Valentin B.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
30;11;54;Abdoul Salam D.;25;
30;11;55;Guillaume D.;24;
30;12;55;Guillaume D.;27;
30;11;56;Domenico M.;24;
30;12;56;Domenico M.;26;
30;16;56;Domenico M.;;Les objectifs sont clairement annoncés et la progression est cohérente.
30;11;57;Abelle C.;24;
30;12;57;Abelle C.;31;
30;13;57;Abelle C.;37;
30;13;57;Abelle C.;32;
30;13;57;Abelle C.;35;
30;14;57;Abelle C.;;La préparation de l'évaluation pourrait être davantage structurée.
30;15;57;Abelle C.;;Les ressources complémentaires permettent de progresser après les séances.
30;11;57;Antoine G.;24;
30;12;57;Antoine G.;26;
30;16;57;Antoine G.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
30;11;58;Olivier D.;24;
30;12;58;Olivier D.;30;
30;13;58;Olivier D.;32;
30;13;58;Olivier D.;35;
30;14;58;Olivier D.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
30;15;58;Olivier D.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
30;11;59;Xavier C.;24;
30;12;59;Xavier C.;30;
30;13;59;Xavier C.;36;
30;13;59;Xavier C.;39;
30;14;59;Xavier C.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
30;15;59;Xavier C.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
30;11;60;Louis G.;24;
30;12;60;Louis G.;28;
30;16;60;Louis G.;;Le cours est bien structuré et les exemples facilitent la compréhension.
30;17;;;;2
