submission_id;question_id;module_id;teacher;option_id;answer_value
17;16;32;Sylvie M.;;Le projet du module est concret et donne du sens aux notions théoriques.
17;11;33;Valentin B.;25;
17;11;34;Abdoul Salam D.;24;
17;12;34;Abdoul Salam D.;31;
17;13;34;Abdoul Salam D.;37;
17;13;34;Abdoul Salam D.;32;
17;13;34;Abdoul Salam D.;35;
17;14;34;Abdoul Salam D.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
17;15;34;Abdoul Salam D.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
17;11;35;Guillaume D.;24;
17;12;35;Guillaume D.;30;
17;13;35;Guillaume D.;32;
17;13;35;Guillaume D.;35;
17;14;35;Guillaume D.;;La progression entre les séances manque parfois de continuité.
17;15;35;Guillaume D.;;Le contenu apporte des compétences pertinentes pour les futurs projets.
17;11;36;Domenico M.;24;
17;12;36;Domenico M.;29;
17;13;36;Domenico M.;35;
17;14;36;Domenico M.;;Le volume de contenu est important par rapport au temps disponible en cours.
17;11;37;Abelle C.;25;
17;11;37;Antoine G.;24;
17;12;37;Antoine G.;29;
17;13;37;Antoine G.;39;
17;14;37;Antoine G.;;La préparation de l'évaluation pourrait être davantage structurée.
17;11;38;;25;
17;11;39;Thalita D.;24;
17;12;39;Thalita D.;26;
17;16;39;Thalita D.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
17;11;40;Louis G.;24;
17;12;40;Louis G.;31;
17;13;40;Louis G.;39;
17;13;40;Louis G.;34;
17;13;40;Louis G.;37;
17;14;40;Louis G.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
17;15;40;Louis G.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
17;17;;;;7
18;1;;;3;
18;5;;;;Le personnel reste accueillant et disponible lorsque nous avons besoin d'aide.
18;6;;;16;
18;10;;;;Les intervenants partagent des exemples professionnels utiles et motivants.
18;11;21;Théo B.;24;
18;12;21;Théo B.;27;
18;11;22;Xavier C.;24;
18;12;22;Xavier C.;26;
18;16;22;Xavier C.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
18;11;23;Xavier C.;24;
18;12;23;Xavier C.;31;
18;13;23;Xavier C.;33;
18;13;23;Xavier C.;36;
18;13;23;Xavier C.;39;
18;14;23;Xavier C.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
18;15;23;Xavier C.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
18;11;24;Thalita D.;25;
18;11;25;Maksim K.;24;
18;12;25;Maksim K.;29;
18;13;25;Maksim K.;39;
18;14;25;Maksim K.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
18;11;26;Enzo F.;24;
18;12;26;Enzo F.;28;
18;16;26;Enzo F.;;Le projet du module est concret et donne du sens aux notions théoriques.
18;11;27;Cédrine M.;24;
18;12;27;Cédrine M.;27;
18;11;27;Daniel B.;24;
18;12;27;Daniel B.;28;
18;16;27;Daniel B.;;Les supports sont complets et restent utiles pour travailler en autonomie.
18;11;28;Florian L.;25;
18;11;29;Issame B.;24;
18;12;29;Issame B.;31;
18;13;29;Issame B.;35;
18;13;29;Issame B.;38;
18;13;29;Issame B.;33;
18;14;29;Issame B.;;Le volume de contenu est important par rapport au temps disponible en cours.
18;15;29;Issame B.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
18;11;30;Ikram C.;24;
18;12;30;Ikram C.;30;
18;13;30;Ikram C.;38;
18;13;30;Ikram C.;33;
18;14;30;Ikram C.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
18;15;30;Ikram C.;;La partie appliquée du module est motivante et enrichissante.
18;11;31;Joey B. F.;24;
18;12;31;Joey B. F.;29;
18;13;31;Joey B. F.;33;
18;14;31;Joey B. F.;;La préparation de l'évaluation pourrait être davantage structurée.
18;11;31;Robert R.;24;
18;12;31;Robert R.;30;
18;13;31;Robert R.;34;
18;13;31;Robert R.;37;
18;14;31;Robert R.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
18;15;31;Robert R.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
18;11;31;Hannah G.;24;
18;12;31;Hannah G.;31;
18;13;31;Hannah G.;35;
18;13;31;Hannah G.;38;
18;13;31;Hannah G.;33;
18;14;31;Hannah G.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
18;15;31;Hannah G.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
18;11;32;Sonia T.;25;
18;11;32;Sylvie M.;24;
18;12;32;Sylvie M.;29;
18;13;32;Sylvie M.;37;
18;14;32;Sylvie M.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
18;11;33;Valentin B.;24;
18;12;33;Valentin B.;27;
18;11;34;Abdoul Salam D.;24;
18;12;34;Abdoul Salam D.;26;
18;16;34;Abdoul Salam D.;;Le cours est bien structuré et les exemples facilitent la compréhension.
18;11;35;Guillaume D.;24;
18;12;35;Guillaume D.;31;
18;13;35;Guillaume D.;37;
18;13;35;Guillaume D.;32;
18;13;35;Guillaume D.;35;
18;14;35;Guillaume D.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
18;15;35;Guillaume D.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
18;11;36;Domenico M.;25;
18;11;37;Abelle C.;24;
18;12;37;Abelle C.;29;
18;13;37;Abelle C.;35;
18;14;37;Abelle C.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
18;11;37;Antoine G.;24;
18;12;37;Antoine G.;30;
18;13;37;Antoine G.;36;
18;13;37;Antoine G.;39;
18;14;37;Antoine G.;;La progression entre les séances manque parfois de continuité.
18;15;37;Antoine G.;;Le contenu apporte des compétences pertinentes pour les futurs projets.
18;11;38;Olivier D.;24;
18;12;38;Olivier D.;28;
18;16;38;Olivier D.;;Les supports sont complets et restent utiles pour travailler en autonomie.
18;11;39;Xavier C.;24;
18;12;39;Xavier C.;28;
18;16;39;Xavier C.;;Les objectifs sont clairement annoncés et la progression est cohérente.
18;11;40;Louis G.;25;
18;17;;;;6
19;1;;;4;
19;2;;;9;
19;3;;;;L'organisation de quelques services du campus pourrait être simplifiée.
19;4;;;;L'ambiance entre les étudiants est conviviale et facilite l'intégration.
19;6;;;17;
19;7;;;21;
19;7;;;22;
19;8;;;;Quelques consignes arrivent tardivement et compliquent l'organisation personnelle.
19;9;;;;La diversité des modules donne une vision complète des métiers du numérique.
19;11;21;Théo B.;24;
19;12;21;Théo B.;28;
19;16;21;Théo B.;;Les supports sont complets et restent utiles pour travailler en autonomie.
19;11;22;Xavier C.;24;
19;12;22;Xavier C.;27;
19;11;23;Xavier C.;25;
19;11;24;Thalita D.;24;
19;12;24;Thalita D.;31;
19;13;24;Thalita D.;33;
19;13;24;Thalita D.;36;
19;13;24;Thalita D.;39;
19;14;24;Thalita D.;;La préparation de l'évaluation pourrait être davantage structurée.
19;15;24;Thalita D.;;Les ressources complémentaires permettent de progresser après les séances.
19;11;25;Maksim K.;24;
19;12;25;Maksim K.;30;
19;13;25;Maksim K.;36;
19;13;25;Maksim K.;39;
19;14;25;Maksim K.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
19;15;25;Maksim K.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
19;11;26;Enzo F.;24;
19;12;26;Enzo F.;29;
19;13;26;Enzo F.;39;
19;14;26;Enzo F.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
19;11;27;Cédrine M.;25;
19;11;27;Daniel B.;24;
19;12;27;Daniel B.;29;
19;13;27;Daniel B.;35;
19;14;27;Daniel B.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
19;11;28;Florian L.;24;
19;12;28;Florian L.;27;
19;11;29;Issame B.;24;
19;12;29;Issame B.;26;
19;16;29;Issame B.;;Le projet du module est concret et donne du sens aux notions théoriques.
19;11;30;Ikram C.;24;
19;12;30;Ikram C.;31;
19;13;30;Ikram C.;35;
19;13;30;Ikram C.;38;
19;13;30;Ikram C.;33;
19;14;30;Ikram C.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
19;15;30;Ikram C.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
19;11;31;Joey B. F.;25;
19;11;31;Robert R.;24;
19;12;31;Robert R.;31;
19;13;31;Robert R.;39;
19;13;31;Robert R.;34;
19;13;31;Robert R.;37;
19;14;31;Robert R.;;Le volume de contenu est important par rapport au temps disponible en cours.
19;15;31;Robert R.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
19;11;31;Hannah G.;25;
19;11;32;Sonia T.;24;
19;12;32;Sonia T.;29;
19;13;32;Sonia T.;33;
19;14;32;Sonia T.;;Le volume de contenu est important par rapport au temps disponible en cours.
19;11;32;Sylvie M.;24;
19;12;32;Sylvie M.;30;
19;13;32;Sylvie M.;34;
19;13;32;Sylvie M.;37;
19;14;32;Sylvie M.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
19;15;32;Sylvie M.;;La partie appliquée du module est motivante et enrichissante.
19;11;33;Valentin B.;24;
19;12;33;Valentin B.;28;
19;16;33;Valentin B.;;Les objectifs sont clairement annoncés et la progression est cohérente.
19;11;34;Abdoul Salam D.;24;
19;12;34;Abdoul Salam D.;27;
19;11;35;Guillaume D.;25;
19;11;36;Domenico M.;24;
19;12;36;Domenico M.;31;
19;13;36;Domenico M.;37;
19;13;36;Domenico M.;32;
19;13;36;Domenico M.;35;
19;14;36;Domenico M.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
19;15;36;Domenico M.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
19;11;37;Abelle C.;24;
19;12;37;Abelle C.;30;
19;13;37;Abelle C.;32;
19;13;37;Abelle C.;35;
19;14;37;Abelle C.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
19;15;37;Abelle C.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
19;11;37;Antoine G.;25;
19;11;38;Luigi N.;24;
19;12;38;Luigi N.;30;
19;13;38;Luigi N.;36;
19;13;38;Luigi N.;39;
19;14;38;Luigi N.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
19;15;38;Luigi N.;;Les exemples professionnels donnent du sens aux notions étudiées.
19;11;39;Thalita D.;24;
19;12;39;Thalita D.;28;
19;16;39;Thalita D.;;Le projet du module est concret et donne du sens aux notions théoriques.
19;11;40;Louis G.;24;
19;12;40;Louis G.;27;
19;17;;;;5
20;1;;;1;
20;5;;;;L'ambiance entre les étudiants est conviviale et facilite l'intégration.
20;6;;;14;
20;10;;;;La formation propose des projets concrets qui permettent d'appliquer les notions étudiées.
20;11;21;Théo B.;24;
20;12;21;Théo B.;29;
20;13;21;Théo B.;37;
20;14;21;Théo B.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
20;11;22;Xavier C.;25;
20;11;23;Xavier C.;24;
20;12;23;Xavier C.;27;
20;11;24;Thalita D.;24;
20;12;24;Thalita D.;26;
20;16;24;Thalita D.;;Les supports sont complets et restent utiles pour travailler en autonomie.
20;11;25;Maksim K.;24;
20;12;25;Maksim K.;31;
20;13;25;Maksim K.;33;
20;13;25;Maksim K.;36;
20;13;25;Maksim K.;39;
20;14;25;Maksim K.;;Le volume de contenu est important par rapport au temps disponible en cours.
20;15;25;Maksim K.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
20;11;26;Enzo F.;25;
20;11;27;Cédrine M.;24;
20;12;27;Cédrine M.;29;
20;13;27;Cédrine M.;39;
20;14;27;Cédrine M.;;La préparation de l'évaluation pourrait être davantage structurée.
20;11;27;Daniel B.;24;
20;12;27;Daniel B.;30;
20;13;27;Daniel B.;32;
20;13;27;Daniel B.;35;
20;14;27;Daniel B.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
20;15;27;Daniel B.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
20;11;28;Florian L.;24;
20;12;28;Florian L.;28;
20;16;28;Florian L.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
20;11;29;Issame B.;24;
20;12;29;Issame B.;27;
20;11;30;Ikram C.;25;
20;11;31;Joey B. F.;24;
20;12;31;Joey B. F.;31;
20;13;31;Joey B. F.;35;
20;13;31;Joey B. F.;38;
20;13;31;Joey B. F.;33;
20;14;31;Joey B. F.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
20;15;31;Joey B. F.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
20;11;31;Robert R.;24;
20;12;31;Robert R.;26;
20;16;31;Robert R.;;Le projet du module est concret et donne du sens aux notions théoriques.
20;11;31;Hannah G.;24;
20;12;31;Hannah G.;27;
20;11;32;Sonia T.;24;
20;12;32;Sonia T.;30;
20;13;32;Sonia T.;38;
20;13;32;Sonia T.;33;
20;14;32;Sonia T.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
20;15;32;Sonia T.;;Les exemples professionnels donnent du sens aux notions étudiées.
20;11;32;Sylvie M.;25;
20;11;33;Valentin B.;24;
20;12;33;Valentin B.;29;
20;13;33;Valentin B.;33;
20;14;33;Valentin B.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
20;11;34;Abdoul Salam D.;25;
20;11;35;Guillaume D.;24;
20;12;35;Guillaume D.;27;
20;11;36;Domenico M.;24;
20;12;36;Domenico M.;26;
20;16;36;Domenico M.;;Les objectifs sont clairement annoncés et la progression est cohérente.
20;11;37;Abelle C.;24;
20;12;37;Abelle C.;31;
20;13;37;Abelle C.;37;
20;13;37;Abelle C.;32;
20;13;37;Abelle C.;35;
20;14;37;Abelle C.;;La préparation de l'évaluation pourrait être davantage structurée.
20;15;37;Abelle C.;;Les ressources complémentaires permettent de progresser après les séances.
20;11;37;Antoine G.;24;
20;12;37;Antoine G.;26;
20;16;37;Antoine G.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
20;11;38;Olivier D.;24;
20;12;38;Olivier D.;30;
20;13;38;Olivier D.;32;
20;13;38;Olivier D.;35;
20;14;38;Olivier D.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
20;15;38;Olivier D.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
20;11;39;Xavier C.;24;
20;12;39;Xavier C.;30;
20;13;39;Xavier C.;36;
20;13;39;Xavier C.;39;
20;14;39;Xavier C.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
20;15;39;Xavier C.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
20;11;40;Louis G.;24;
20;12;40;Louis G.;28;
20;16;40;Louis G.;;Le cours est bien structuré et les exemples facilitent la compréhension.
20;17;;;;4
